CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;orig_lat;orig_long;LOCALIZE;indirizzo_query;arcGIS_response;Long;Lat;nome_citta
9687;0;Via D. Galimberti, 21/23;Farmacia Eredi Cappelli;10125531003;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2008;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via D. Galimberti, 21/23, 136, ROMA;Via Duccio Galimberti 21, 00136, Roma;12,44243208604075;41,91352484984708;ROMA
9688;0;Viale di Valle Aurelia, 73 A/B;DELLE FRATTE ANDREA;7496451001;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/11/2014;-;Ordinaria;1;41.9030953553;12.4383378564;1;Viale di Valle Aurelia, 73 A/B, 167, ROMA;Viale di Valle Aurelia 73A, 00167, Roma;12,437353676928911;41,90238270330085;ROMA
9689;0;Via Gregorio Vii, 129/131;Farmacia Al Vaticano Del Dr. Quarta Salvatore;5878620482;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2018;-;Ordinaria;1;41.8961397821;12.4419066596;1;Via Gregorio Vii, 129/131, 165, ROMA;Via Gregorio VII 129, 00165, Roma;12,449366863725544;41,895960401610004;ROMA
9690;0;Piazzale Gregorio VII, 20/21;GUERRA - DR.SSA VALENTINA BORNEO;2798240582;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.8993049419;12.451417739;1;Piazzale Gregorio VII, 20/21, 165, ROMA;Piazzale Gregorio VII 20, 00165, Roma;12,451189027841249;41,899714750081614;ROMA
9691;0;Via P. Maffi, 130;BEDESCHI PATRIZIA;2921560583;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/11/2014;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via P. Maffi, 130, 168, ROMA;Via Pietro Maffi 130, 00168, Roma;12,420041112960947;41,926065967251404;ROMA
9692;0;Via di Villa Severini, 34;GRANA DI PIETRO E SABINA GRANA SNC;10062781009;191;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/05/2017;-;Ordinaria;1;41.9717829744;12.4919765307;1;Via di Villa Severini, 34, 191, ROMA;Via di Villa Severini 34, 00191, Roma;12,469969723151925;41,94705345406544;ROMA
9693;0;Via L. Bodio, 73;DI ROLLO ROBERTO;3537680583;191;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.945007;12.4642642;1;Via L. Bodio, 73, 191, ROMA;Via Luigi Bodio 73, 00191, Roma;12,464838167638078;41,94501852178431;ROMA
9694;0;Via Mattia Battistini, 67;TORELLI SAS DI TORELLI MARIA GRAZIA;9633841003;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.90477475;12.41027125;1;Via Mattia Battistini, 67, 167, ROMA;Via Mattia Battistini 67, 00167, Roma;12,417777311883063;41,90903868816543;ROMA
9695;0;Largo Giannina Milli, 17-18-18/a;NOCERINO DOTT. GUIDO SNC;13228671007;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Largo Giannina Milli, 17-18-18/a, 135, ROMA;Largo Giannina Milli 17, 00135, Roma;12,422940989988026;41,94370142048013;ROMA
9696;0;Via Cassia, 840;SORRENTINO UGO;12493391002;189;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2015;-;Ordinaria;1;42.0819175483;12.3729498201;1;Via Cassia, 840, 189, ROMA;Via Cassia 840, 00189, Roma;12,438563846240411;41,96803002331353;ROMA
9698;0;Borgo Pio, 44/A;LAZZARO RAFFAELLA;3932040581;193;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Borgo Pio, 44/A, 193, ROMA;Borgo Pio 44A, 00193, Roma;12,461204823619369;41,90372164946043;ROMA
9699;0;Largo Cervinia, 23;IGEA SNC DI INGRIA MARIA CATENA E LUPOI CARLA;9849131009;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2008;-;Ordinaria;1;41.934358;12.4399301;1;Largo Cervinia, 23, 135, ROMA;Largo Cervinia 23, 00135, Roma;12,440147373037398;41,93424166892717;ROMA
9700;0;Via Cassia, 1346/1348;COCCI AMALIA MARIA VITTORIA;5115770587;123;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;42.0819175483;12.3729498201;1;Via Cassia, 1346/1348, 123, ROMA;Via Cassia 1346, 00123, Roma;12,401689059813034;41,987540263113864;ROMA
9701;0;Via Cassia, 648/B;TRAVAGLINI DR. LUCA;1928070661;189;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;42.0819175483;12.3729498201;1;Via Cassia, 648/B, 189, ROMA;Via Cassia 648B, 00189, Roma;12,446254748831365;41,963601226210336;ROMA
9702;0;Via Nosate, 10-18;LA FENICIA 2 DELLA DOTT.SSA BUI VALERIA SAS;-;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Nosate, 10-18, 166, ROMA;Via Nosate 10, 00166, Roma;12,374030032951849;41,93857115746864;ROMA
9703;0;Via Trionfale, 118;RE CLELIA;5868660589;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Trionfale, 118, 195, ROMA;Via Trionfale 118, 00195, Roma;12,451411906745902;41,91361292200936;ROMA
9704;0;Via E. Bondi, 64;MARTINO VITTORIO;6076900585;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via E. Bondi, 64, 166, ROMA;Via E. Bondi;12,388020000000038;41,902720000000045;ROMA
9705;0;ViaCassia, 534;SAN GODENZO SAS DR. EMILIO GABELLA & C.;10736391003;189;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/08/2016;-;Ordinaria;1;41.96009095;12.4533511;1;ViaCassia, 534, 189, ROMA;00189;12,449386626000035;41,981160000000045;ROMA
9706;0;Via Emma Carelli, 4;MARCUCCI ANTONIETTA;6432490586;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9240218158;12.4219753849;1;Via Emma Carelli, 4, 168, ROMA;Via Emma Carelli 4, 00168, Roma;12,42215944299148;41,92347915502588;ROMA
9707;0;Via Circonvallazione Cornelia, 289;SILVESTRO II SNC;12574551003;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/05/2016;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Circonvallazione Cornelia, 289, 167, ROMA;Circonvallazione Cornelia 289, 00167, Roma;12,42471954717532;41,90482594670787;ROMA
9708;0;Via F. Cherubini, 34;SILVESTRINI PAOLA;6580860580;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via F. Cherubini, 34, 135, ROMA;Via Francesco Cherubini 34, 00135, Roma;12,4241836640314;41,94322191618096;ROMA
9709;0;Via F. Massimo, 74/76/78;FABIO MASSIMO;6902390589;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via F. Massimo, 74/76/78, 192, ROMA;Via Fabio Massimo 74, 00192, Roma;12,462031456287148;41,90933101748516;ROMA
9710;0;Via San Giorgio Morgeto, 169-173;COMUNALE GREGNA S. ANDREA;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.8357725474;12.5868119099;1;Via San Giorgio Morgeto, 169-173, 173, ROMA;Via San Giorgio Morgeto 169, 00173, Roma;12,587235308067472;41,83591053595124;ROMA
9711;0;Via Ferraironi, 25;COMUNALE CASILINO 23;5903241007;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Ferraironi, 25, 172, ROMA;Via Francesco Ferraironi 25, 00177, Roma;12,556430088810695;41,87851910297761;ROMA
9712;0;Via Simone Saint Bon, 91;MARCHETTI LUISA;6749270580;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9138616;12.45604;1;Via Simone Saint Bon, 91, 195, ROMA;Via Simone De Saint Bon 91, 00195, Roma;12,456016049663827;41,91385036062221;ROMA
9713;0;Via di Boccea, 184;RICCARDI RICCARDO;7116740585;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9108591536;12.3990405333;1;Via di Boccea, 184, 167, ROMA;Via di Boccea 184, 00167, Roma;12,422824726758584;41,90293100083672;ROMA
9714;0;Piazza Risorgimento, 44/45;RISORGIMENTO SNC DEL DOTT. GIANCARLO BRIENZA & C.;13125741002;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9983225105;12.0988354025;1;Piazza Risorgimento, 44/45, 192, ROMA;Piazza del Risorgimento 44, 00192, Roma;12,458725711350924;41,90644643825375;ROMA
9715;0;Via di Valle Muricana, 369;ONOFRI DANIELA;7345350586;188;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.005595845;12.4820759952;1;Via di Valle Muricana, 369, 188, ROMA;Via di Valle Muricana 369, 00188, Roma;12,470091685527251;42,02033341381504;ROMA
9716;0;Via R. R. Pereira, 217/a;GERARDINI RENATA;7642400589;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via R. R. Pereira, 217/a, 136, ROMA;Via Romeo Rodriguez Pereira 217A, 00136, Roma;12,437073115730913;41,91984919900168;ROMA
9717;0;Via Castano, 23/25;COMUNALE TOR BELLA MONACA;5903241007;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/05/2016;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Castano, 23/25, 133, ROMA;Via Giovanni Castano 23, 00133, Roma;12,62568801734092;41,88180256341971;ROMA
9718;0;Via P. De Calboli, 12;FETTARAPPA MARINA;8069020587;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via P. De Calboli, 12, 195, ROMA;Via Giacomo Paolucci de' Calboli 12, 00020, Arcinazzo Romano, Roma;13,180146024708572;41,84995319020687;ROMA
9719;0;Via M. Battistini, 184a/b;BUSONERO BERNARDINO;8056200580;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via M. Battistini, 184a/b, 167, ROMA;Via Mattia Battistini 184A, 00167, Roma;12,418649933295017;41,91152632504311;ROMA
9720;0;Via Trionfale, 8578;BAVARO VITO NICOLA;3245510585;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9849295526;12.4068757323;1;Via Trionfale, 8578, 135, ROMA;Via Trionfale 8578, 00135, Roma;12,424541720237714;41,93929725590049;ROMA
9721;0;Viale Angelico, 86;NICCOLINI GUIDO;8199540587;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9165744378;12.4584136048;1;Viale Angelico, 86, 195, ROMA;Viale Angelico 86, 00195, Roma;12,458800320012696;41,920418346932905;ROMA
9722;0;V.le A. Ciamarra, 66/68;COMUNALE QUADRARO - CINECITTA' EST;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;V.le A. Ciamarra, 66/68, 173, ROMA;Viale Antonio Ciamarra 66, 00173, Roma;12,591374299497796;41,849292981129864;ROMA
9723;0;Corso Francia, 172-174-176;MARTE SAS DI MARCO E MARIA TERESA GALLOTTA;13066941009;191;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9350093;12.47183665;1;Corso Francia, 172-174-176, 191, ROMA;Corso di Francia 172, 00191, Roma;12,469779130590315;41,94377538995325;ROMA
9724;0;Via Cassia, 942;IANNI DEI DR.I EMIRENE E GIANLUCA IANNI SNC;3583501006;189;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.0819175483;12.3729498201;1;Via Cassia, 942, 189, ROMA;Via Cassia 942, 00189, Roma;12,430634914651769;41,973017888424046;ROMA
9725;0;Via della Cellulosa, 42;TASSIELLI VINCENZO;8714720581;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2016;-;Ordinaria;1;41.9211666066;12.3654557793;1;Via della Cellulosa, 42, 166, ROMA;Via della Cellulosa 42, 00166, Roma;12,365636165964634;41,92143902415025;ROMA
9726;0;Via Gregorio VII, 154/a;GREGORIO VII DOTT.SSA CARPENTIERO CARMEN;13962901008;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8961397821;12.4419066596;1;Via Gregorio VII, 154/a, 165, ROMA;Via Gregorio VII 154A, 00165, Roma;12,444705508050074;41,89595000805008;ROMA
9727;0;Via Oslavia, 66;D' ATTILIO ALDO;8681830587;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.9178484831;12.4624075217;1;Via Oslavia, 66, 195, ROMA;Via Oslavia 66, 00195, Roma;12,461698749927885;41,919095230653745;ROMA
9728;0;Via Clemente X, 47;PAOLA TERESA RICCARDI  snc;10221921009;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2015;-;Ordinaria;1;41.9107902343;12.4232731837;1;Via Clemente X, 47, 167, ROMA;Via Clemente X 47, 00167, Roma;12,422513152518842;41,91079979877663;ROMA
9729;0;Via Monti della Valchetta, 74-76-76/A-76/B;RIZZO DELLE DR.SSE RIZZO DONATELLA E DANIELA SNC;9321321003;188;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/12/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Monti della Valchetta, 74-76-76/A-76/B, 188, ROMA;Via dei Monti della Valchetta 74, 00188, Roma;12,486912736337883;41,99273715015292;ROMA
9731;0;Via del Torraccio di Torrenova ,93;COMUNALE TORRACCIO TORRENOVA;5903241007;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.8657084516;12.6290525119;1;Via del Torraccio di Torrenova ,93, 133, ROMA;Via del Torraccio di Torrenova 93, 00133, Roma;12,626519893559932;41,867735731057756;ROMA
9732;0;Via Cipro, 42/44;FRATTURA SAS;9141060583;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9068824917;12.4463494908;1;Via Cipro, 42/44, 136, ROMA;Via Cipro 42, 00136, Roma;12,446337940591011;41,90685702276527;ROMA
9733;0;Piazzale Medaglie D'Oro, 73;SBRIGOLI ROMANO;9202940582;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazzale Medaglie D'Oro, 73, 136, ROMA;Viale delle Medaglie d'Oro 73, 00136, Roma;12,445062009290824;41,91103991866247;ROMA
9734;0;Largo Maccagno, 16/a;POLLICINA FRANCESCO;9232410580;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.91622895;12.4390388;1;Largo Maccagno, 16/a, 136, ROMA;Largo Giorgio Maccagno 16A, 00136, Roma;12,438499819868447;41,91618010130418;ROMA
9735;0;Via Cornelia, 48/b;Farmacie Hallgass S.a.s.;13933581004;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2018;-;Ordinaria;1;41.8924075015;12.384396172;1;Via Cornelia, 48/b, 166, ROMA;Via Cornelia 48B, 00166, Roma;12,395997220641751;41,90809860421837;ROMA
9736;0;Via della Villa di Livia, 90;GATTI LAURA;9271610587;188;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/12/2016;-;Ordinaria;1;42.0062262396;12.4922964378;1;Via della Villa di Livia, 90, 188, ROMA;Via della Villa di Livia 90, 00188, Roma;12,494728592548222;41,99990327680304;ROMA
9737;0;Piazza Pio XI, 30;IANNOTTA DELLA DR.SSA IANNOTTA MARIA TERESA SAS;10086901005;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.89498175;12.4385311;1;Piazza Pio XI, 30, 165, ROMA;Piazza Pio XI 30, 00165, Roma;12,436863379969942;41,89420073965611;ROMA
9738;0;Via di Boccea, 43;DEI GIURECONSULTI SNC;9245800587;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.8997669688;12.427865653;1;Via di Boccea, 43, 165, ROMA;Via di Boccea 43, 00165, Roma;12,428609385509848;41,899860922009346;ROMA
9739;0;Via Flaminia Vecchia, 673;RALLO SANDRA E SILVIA SNC;8666660587;191;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Flaminia Vecchia, 673, 191, ROMA;Via Flaminia 673, 00191, Roma;12,473762437965298;41,946721323619364;ROMA
9740;0;Piazza Cola di Rienzo, 31;RICCI DR. LAMBERTO EREDI DR.SSA ANGELA MASTRORILLI & C. SNC;4444711008;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2015;-;Ordinaria;1;41.90841;12.4670477;1;Piazza Cola di Rienzo, 31, 192, ROMA;Piazza Cola di Rienzo 31, 00192, Roma;12,467989897022386;41,908659023053715;ROMA
9741;0;Via della Farnesina, 145/147;SALSANO DI BASSO G. E M.R. SNC;4364861007;194;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.9428359997;12.4597744922;1;Via della Farnesina, 145/147, 194, ROMA;Via della Farnesina 145, 00135, Roma;12,461324548012024;41,94187954371285;ROMA
9742;0;Via F. Nicolai, 105;Serraino Alberto Maria;9537120587;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via F. Nicolai, 105, 136, ROMA;Via Filippo Nicolai 105, 00136, Roma;12,440623725777655;41,91669264002538;ROMA
9743;0;Via della Balduina, 132;CERULLI GABRIELLA E FIORELLA SNC;4513201006;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9164161887;12.4419516003;1;Via della Balduina, 132, 136, ROMA;Via della Balduina 132, 00136, Roma;12,43955518734492;41,920950614490145;ROMA
9744;0;Via degli Scipioni, 59;LENTINI MARIA TERESA;11392681000;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2011;-;Ordinaria;1;41.9111277691;12.46856281;1;Via degli Scipioni, 59, 192, ROMA;Via degli Scipioni 59, 00192, Roma;12,45744300207748;41,90841102637195;ROMA
9745;0;Via Cogoleto, 100/102;GALENO DI PASQUALE CATALANO SNC;9157191009;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2007;-;Ordinaria;1;41.9276182789;12.4233032024;1;Via Cogoleto, 100/102, 168, ROMA;Via Cogoleto 100, 00168, Roma;12,423150571873805;41,928102;ROMA
9746;0;Via del Millesimo, 25;MAGNANIMI LAURA;9603080582;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via del Millesimo, 25, 168, ROMA;Via Millesimo 25, 00168, Roma;12,420724253678793;41,93175071940101;ROMA
9747;0;Via L. Settembrini, 29/31;BASCHIERI FRANCESCO;9617440582;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.00278;12.635255;1;Via L. Settembrini, 29/31, 195, ROMA;Via Luigi Settembrini 29, 00195, Roma;12,465770050233722;41,91513999916328;ROMA
9749;0;Via del Forte Braschi, 20;LENTINI DI P. E M. LENTINI SNC;4567221009;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9128259578;12.4187586211;1;Via del Forte Braschi, 20, 167, ROMA;Via del Forte Braschi 20, 00167, Roma;12,421000602833395;41,91454841909516;ROMA
9750;0;Via Jacopo Magnolino, 1;FARMACIE SAN RAFFAELE SAS DI BIANCA MARIA AIELLO;11429991000;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Jacopo Magnolino, 1, 133, ROMA;Via Jacomo Magnolino 1, 00133, Roma;12,610719251457114;41,8602706239252;ROMA
9751;0;Via Casalotti, 1/c 1/d;FARMACIA SNC FANELLI SERENELLA;4765031002;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Casalotti, 1/c 1/d, 166, ROMA;Via di Casalotti 1C, 00166, Roma;12,377168717179305;41,918652817098476;ROMA
9752;0;Piazzale Ponte Milvio, 15;SPADAZZI ANDREA & C. SNC;4849871001;191;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazzale Ponte Milvio, 15, 191, ROMA;Piazzale di Ponte Milvio 15, 00191, Roma;12,466087003750904;41,9377203491546;ROMA
9753;0;Largo A. Gemelli, 11;GEMELLI DRSSA RICCIARDI ADRIAN;10234680584;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Largo A. Gemelli, 11, 168, ROMA;Largo Agostino Gemelli 11, 00168, Roma;12,427295259507186;41,929032017485156;ROMA
9754;0;Via Baldo degli Ubaldi, 196/B;ANNIBALDI AMERICO;9858860589;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Baldo degli Ubaldi, 196/B, 167, ROMA;Via Baldo degli Ubaldi 196B, 00167, Roma;12,43646354593457;41,899809467943896;ROMA
9755;0;Via Baldo degli Ubaldi, 97;COLLE AURELIO DOTT. IGNAZIO PAGANO MARIANO;9868540585;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2015;-;Ordinaria;1;41.89852885;12.42977475;1;Via Baldo degli Ubaldi, 97, 167, ROMA;Via Baldo degli Ubaldi 97, 00167, Roma;12,433492692336564;41,89906699362338;ROMA
9756;0;Via Tibullo, 4;ALICICCO DEI DR.I M. ALICICCO E M. PANATTONI SNC;7558731001;193;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7288603115;12.6668190474;1;Via Tibullo, 4, 193, ROMA;Via Tibullo 4, 00193, Roma;12,46222191825843;41,90705379739165;ROMA
9757;0;Via Isola Farnese, 4;IURLO MARIO & C. SNC;4560911002;123;58091;ROMA;LA STORTA ISOLA FARNESE;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;42.0168590786;12.3835403441;1;Via Isola Farnese, 4, 123, ROMA;Via dell'Isola Farnese 4, 00123, Roma;12,377587500000004;42,01274254731954;ROMA
9758;0;Via Torrevecchia, 851-Ang. Tommaso Bernetti, 1;CONTARINA VITTORIO;8514141004;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9015141;12.4607737;1;Via Torrevecchia, 851-Ang. Tommaso Bernetti, 1, 168, ROMA;Via di Torrevecchia 851, 00168, Roma;12,408506109354247;41,9170891326678;ROMA
9759;0;Via Mazzini, 19 Ang. Via Brofferio, 53;Mazzini Snc Del Dott. Serraino Sergio;5097731003;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Mazzini, 19 Ang. Via Brofferio, 53, 195, ROMA;Via Angelo Brofferio 53, 00195, Roma;12,463063481533904;41,915069035807015;ROMA
9760;0;Via F. Cesi, 9/11;RISERVATO ROBERTO;3291070781;193;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9066319;12.4707397;1;Via F. Cesi, 9/11, 193, ROMA;Via Federico Cesi 9, 00193, Roma;12,470623161117198;41,906699612268454;ROMA
9761;0;Via Anguillarese, 109/113;RIGANO ANDREA;10202850581;123;58091;ROMA;OSTERIA NUOVA;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.0458336403;12.3001004567;1;Via Anguillarese, 109/113, 123, ROMA;Via Anguillarese 109, 00123, Roma;12,30917999333492;42,03886495836461;ROMA
9762;0;Via Gregorio XI, 134;GREGORIO XI DOTT. GAETANO CORDIO;13209521007;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8931036129;12.4103614127;1;Via Gregorio XI, 134, 166, ROMA;Via Gregorio XI 134, 00166, Roma;12,419230988054776;41,89971142076861;ROMA
9763;0;Via Cola di Rienzo, 215;COLA DI RIENZO DELLA DR.SSA  GLORIA FARGION SAS;11496351005;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.90689585;12.4608546;1;Via Cola di Rienzo, 215, 192, ROMA;Via Cola di Rienzo 215, 00192, Roma;12,463061217871802;41,90747405190716;ROMA
9764;0;Via Bevagna, 37 - P.zza M. da Spoleto 34;FARMACIA FLEMING Dr.ssa Malara Maria Grazia;9860340588;191;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Bevagna, 37 - P.zza M. da Spoleto 34, 191, ROMA;Via Bevagna 37, 00191, Roma;12,474251736524975;41,94313138069508;ROMA
9765;0;Via Germanico, 87/91;GERMANICO DI PERSICHELLA CLAUDIO;10235951000;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.9085107088;12.461017994;1;Via Germanico, 87/91, 192, ROMA;Via Germanico 87, 00192, Roma;12,458434588954926;41,90784593366613;ROMA
9766;0;Via della Stazione di Ottavia, 96;ANGELETTI RUGGERO;10223740589;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9646795798;12.4031953145;1;Via della Stazione di Ottavia, 96, 135, ROMA;Via della Stazione di Ottavia 96, 00135, Roma;12,40418265841076;41,96408854726258;ROMA
9767;0;Via Pineta Sacchetti, 464;PINETA SACCHETTI DI E. MURINO & FIGLIO SNC;9254471007;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2015;-;Ordinaria;1;41.9255702;12.4259433;1;Via Pineta Sacchetti, 464, 168, ROMA;Via della Pineta Sacchetti 464, 00168, Roma;12,426194602977615;41,92551741771017;ROMA
9768;0;Viale Medaglie D'Oro, 417;GAONI DI PAOLO E ROBERTA GAONI SNC;4676731005;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9229764;12.4456643;1;Viale Medaglie D'Oro, 417, 136, ROMA;Viale delle Medaglie d'Oro 417, 00136, Roma;12,445741928386006;41,922939939494476;ROMA
